   116.76444820000000       -26.824722080000001     
   116.76423550000000       -26.824926869999999     
   116.76459950000000       -26.824966960000001     
   116.76475400000000       -26.824668469999999     
   116.76448610000000       -26.824444270000001     
   116.76416540000000       -26.824604030000000     
   116.76536299999999       -26.824631669999999     
   116.76513720000000       -26.824824679999999     
   116.76549820000000       -26.824883809999999     
   116.76567190000000       -26.824594399999999     
   116.76541910000000       -26.824356359999999     
   116.76508880000000       -26.824498479999999     
   116.76495030000000       -26.823983020000000     
   116.76516900000000       -26.823783580000001     
   116.76480630000000       -26.823734930000001     
   116.76464270000000       -26.824028930000001     
   116.76490400000000       -26.824259670000000     
   116.76522890000000       -26.824108150000001     
   116.76413610000000       -26.823909090000001     
   116.76384200000000       -26.823815280000002     
   116.76394569999999       -26.824130490000002     
   116.76431190000000       -26.824139980000002     
   116.76443550000000       -26.823830290000000     
   116.76414500000000       -26.823629170000000     
   116.76354150000000       -26.824470890000001     
   116.76351660000000       -26.824191910000000     
   116.76323800000000       -26.824406180000000     
   116.76337940000001       -26.824709870000000     
   116.76374450000000       -26.824683340000000     
   116.76382920000000       -26.824363550000001     
   116.76363440000000       -26.825239360000001     
   116.76333780000000       -26.825325100000001     
   116.76363340000000       -26.825519289999999     
   116.76393070000000       -26.825326960000002     
   116.76381859999999       -26.825013819999999     
   116.76345209999999       -26.825012539999999     
   116.76443590000000       -26.825597880000000     
   116.76446290000000       -26.825876800000000     
   116.76473990000000       -26.825660610000000     
   116.76459610000001       -26.825357799999999     
   116.76423110000000       -26.825386689999998     
   116.76414880000000       -26.825707630000000     
   116.76525860000000       -26.825376320000000     
   116.76517260000000       -26.825645219999998     
   116.76551730000000       -26.825532639999999     
   116.76550400000001       -26.825203620000000     
   116.76515100000000       -26.825113779999999     
   116.76494700000001       -26.825387110000001     
   116.76368260000000       -26.823115430000001     
   116.76347840000000       -26.822904200000000     
   116.76339539999999       -26.823224390000000     
   116.76370930000000       -26.823393990000000     
   116.76398620000001       -26.823178930000001     
   116.76384349999999       -26.822875780000000     
   116.76307079999999       -26.823626310000002     
   116.76330969999999       -26.823806260000001     
   116.76333529999999       -26.823478070000000     
   116.76299539999999       -26.823354819999999     
   116.76275970000000       -26.823606890000001     
   116.76295430000000       -26.823885820000001     
   116.76253120000000       -26.824392280000001     
   116.76275780000000       -26.824200359999999     
   116.76239790000000       -26.824139190000000     
   116.76222180000001       -26.824428050000002     
   116.76247320000000       -26.824666969999999     
   116.76280450000000       -26.824526779999999     
   116.76261420000000       -26.825196070000001     
   116.76290470000001       -26.825093740000000     
   116.76259570000001       -26.824916519999999     
   116.76231240000000       -26.825125870000001     
   116.76244660000000       -26.825431999999999     
   116.76281310000000       -26.825411700000000     
   116.76302540000000       -26.825901779999999     
   116.76276780000001       -26.825743830000000     
